name,slug,description,price,costPrice,stock,minStock,categorySlug,packageCategory,maxWeightGrams,maxLengthCm,maxWidthCm,maxHeightCm,volumeScore,allowedVehicles
PLAYBOY TACHAS,playboy-tachas,Playboy Tachas,3100,2015,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PLAYBOY EXTRA LUBRICADO,playboy-extra-lubricado,Playboy Extra Lubricado,3100,2015,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PLAYBOY CLASICO,playboy-clasico,Playboy Clasico,3100,2015,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ROLLING PAPER PLAYBOY,rolling-paper-playboy,Rolling Paper Playboy,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TABACO VAN HAASEN 30gr,tabaco-van-haasen-30gr,Tabaco Van Haasen 30Gr,6500,4225,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
STAMPS WORLD,stamps-world,Stamps World,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHICLE BUBBALOO TUTTI FRUTTI 5g,chicle-bubbaloo-tutti-frutti-5g,Chicle Bubbaloo Tutti Frutti 5G,200,130,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHICLE BUBBALOO UVA 5g,chicle-bubbaloo-uva-5g,Chicle Bubbaloo Uva 5G,200,130,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SHAMPOO SEDAL 10ml,shampoo-sedal-10ml,Shampoo Sedal 10Ml,300,195,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
VINO MAX BLANCO 1L,vino-max-blanco-1l,Vino Max Blanco 1L,2500,1625,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
VINO MAX TINTO 1L,vino-max-tinto-1l,Vino Max Tinto 1L,2500,1625,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
TRES COLORES MALBEC 1125ml,tres-colores-malbec-1125ml,Tres Colores Malbec 1125Ml,4500,2925,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
ACONDICIONADOR CERAMIDAS SEDAL 10ml,acondicionador-ceramidas-sedal-10ml,Acondicionador Ceramidas Sedal 10Ml,300,195,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
JUGO BIG C NAR,jugo-big-c-nar,Jugo Big C Nar,2200,1430,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
JUGO NARANJA SOL Y FRUTA 1L,jugo-naranja-sol-y-fruta-1l,Jugo Naranja Sol Y Fruta 1L,4000,2600,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
JUGO POMELO SOL Y FRUTA 1L,jugo-pomelo-sol-y-fruta-1l,Jugo Pomelo Sol Y Fruta 1L,4000,2600,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BUDIN ANGIOLA VAINILLA,budin-angiola-vainilla,Budin Angiola Vainilla,5300,3445,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
BUDIN ANGOLA CHIPS DE CHOCO,budin-angola-chips-de-choco,Budin Angola Chips De Choco,5300,3445,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ALFAJOR ANGIOLA CHOCOLATE 55gr,alfajor-angiola-chocolate-55gr,Alfajor Angiola Chocolate 55Gr,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ANGIOLA CRACKERS CLASICAS 150gr,angiola-crackers-clasicas-150gr,Angiola Crackers Clasicas 150Gr,3600,2340,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ANGIOLAS CRACKERS JAMON 150gr,angiolas-crackers-jamon-150gr,Angiolas Crackers Jamon 150Gr,3600,2340,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ALF ANGIOLA LIMON C/CHOC. SIN TACC,alf-angiola-limon-cchoc-sin-tacc,Alf Angiola Limon C/Choc. Sin Tacc,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ANGIOLA S/G LIMON 130G,angiola-sg-limon-130g,Angiola S/G Limon 130G,3300,2145,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ANGIOLA S/G CHOCOLATE 130G,angiola-sg-chocolate-130g,Angiola S/G Chocolate 130G,3300,2145,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ANGIOLA S/G NARANJA 130G,angiola-sg-naranja-130g,Angiola S/G Naranja 130G,3300,2145,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AGUA KHAMI 5L,agua-khami-5l,Agua Khami 5L,4700,3055,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO FRIGOR LUXOR 53gr,helado-frigor-luxor-53gr,Helado Frigor Luxor 53Gr,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"HELADO FRIGOR DDL,CHOC,FRUT, 1kg",helado-frigor-ddlchocfrut-1kg,"Helado Frigor Ddl,Choc,Frut, 1Kg",17500,11375,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
"HELADO FRIGOR CHOC,DDL,AMER 1kg",helado-frigor-chocddlamer-1kg,"Helado Frigor Choc,Ddl,Amer 1Kg",17500,11375,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
"HELADO FRIGOR VAINILLA,DDL 500gr",helado-frigor-vainilladdl-500gr,"Helado Frigor Vainilla,Ddl 500Gr",12300,7995,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
"HELADO NOEL DDL,CHOC,FRUT, 1kg",helado-noel-ddlchocfrut-1kg,"Helado Noel Ddl,Choc,Frut, 1Kg",14200,9230,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
"HELADO NOEL DDL,VAIN,FRUT. 1kg",helado-noel-ddlvainfrut-1kg,"Helado Noel Ddl,Vain,Frut. 1Kg",14200,9230,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
CHOMP FRIGOR TOFFEE,chomp-frigor-toffee,Chomp Frigor Toffee,11500,7475,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CHOMP FRIGOR CHOCOLATE,chomp-frigor-chocolate,Chomp Frigor Chocolate,11500,7475,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO FRIGOR TORPEDO FRUTILLA,helado-frigor-torpedo-frutilla,Helado Frigor Torpedo Frutilla,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO FRIGOR LAFRUTTA FRUTILLA 69gr,helado-frigor-lafrutta-frutilla-69gr,Helado Frigor Lafrutta Frutilla 69Gr,3100,2015,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"HEELADO FRIGOR MILKA AMER,CHOC. 515gr",heelado-frigor-milka-amerchoc-515gr,"Heelado Frigor Milka Amer,Choc. 515Gr",14200,9230,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PAN FARGO SALVADO 620gr,pan-fargo-salvado-620gr,Pan Fargo Salvado 620Gr,5700,3705,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PETACA CAFE NEW STYLE 200ml,petaca-cafe-new-style-200ml,Petaca Cafe New Style 200Ml,2100,1365,100,5,supermercado,MICRO,250,12,5,5,1,BIKE|MOTO
HELLMANS CLASICA 475gr,hellmans-clasica-475gr,Hellmans Clasica 475Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PAN DE HAMBURGUESA BRIOSH 210gr,pan-de-hamburguesa-briosh-210gr,Pan De Hamburguesa Briosh 210Gr,3300,2145,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO FRIGOR OREO 500gr,helado-frigor-oreo-500gr,Helado Frigor Oreo 500Gr,14200,9230,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
"HELADO FRIGOR SIN PARAR FRUTILLA,AMER.",helado-frigor-sin-parar-frutillaamer,"Helado Frigor Sin Parar Frutilla,Amer.",2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"HELADO FRIGOR SIN PARAR CH,DDL",helado-frigor-sin-parar-chddl,"Helado Frigor Sin Parar Ch,Ddl",2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
FILTRO OCB SLIM 6mm,filtro-ocb-slim-6mm,Filtro Ocb Slim 6Mm,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DRPIN 8MM 100F,drpin-8mm-100f,Drpin 8Mm 100F,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DRPIN CELULOSA,drpin-celulosa,Drpin Celulosa,1400,910,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ACEITE LEGITIMO 900ML,aceite-legitimo-900ml,Aceite Legitimo 900Ml,3700,2405,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MIEL CREMOSA PAMPA 500ml,miel-cremosa-pampa-500ml,Miel Cremosa Pampa 500Ml,4500,2925,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
MIEL LIQUIDA PAMPA 500gr,miel-liquida-pampa-500gr,Miel Liquida Pampa 500Gr,4500,2925,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
ESPADOL DETTOL SKINCARE 80 GR,espadol-dettol-skincare-80-gr,Espadol Dettol Skincare 80 Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ESPADOL DETTOL CREMOSO 80 GR,espadol-dettol-cremoso-80-gr,Espadol Dettol Cremoso 80 Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DORIS FRUTAL,doris-frutal,Doris Frutal,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CONEJO NEGRO MALBEC 750ml,conejo-negro-malbec-750ml,Conejo Negro Malbec 750Ml,7200,4680,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
MIEL DE TANDIL 250GR,miel-de-tandil-250gr,Miel De Tandil 250Gr,6000,3900,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PILA CANDELA AA,pila-candela-aa,Pila Candela Aa,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PILA CANDELA D X2,pila-candela-d-x2,Pila Candela D X2,7400,4810,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CANDELA C 2500 X 2,candela-c-2500-x-2,Candela C 2500 X 2,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TABACO ARGENTO #57 40gr,tabaco-argento-57-40gr,Tabaco Argento #57 40Gr,6600,4290,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TABACO ARGENTO #55 40gr,tabaco-argento-55-40gr,Tabaco Argento #55 40Gr,6600,4290,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TABACO ARGENTO #58,tabaco-argento-58,Tabaco Argento #58,6300,4095,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TABACO ARGENTO #59 40gr,tabaco-argento-59-40gr,Tabaco Argento #59 40Gr,6300,4095,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TABACO ARGENTO,tabaco-argento,Tabaco Argento,6300,4095,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CORDERO CON PIEL DE LOBO MALBEC 750ml,cordero-con-piel-de-lobo-malbec-750ml,Cordero Con Piel De Lobo Malbec 750Ml,5900,3835,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
PERRO CALLEJERO BLEND DE MALBEC 750ml,perro-callejero-blend-de-malbec-750ml,Perro Callejero Blend De Malbec 750Ml,10900,7085,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
PISPI BLEND 750ml,pispi-blend-750ml,Pispi Blend 750Ml,11500,7475,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
CONTRAVIENTO BLEND 750ml,contraviento-blend-750ml,Contraviento Blend 750Ml,5400,3510,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
CORDERO CON PIEL DE LOBO DULCE 750ml,cordero-con-piel-de-lobo-dulce-750ml,Cordero Con Piel De Lobo Dulce 750Ml,5300,3445,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
OKEY PALMITOS EN RODAJAS 400gr,okey-palmitos-en-rodajas-400gr,Okey Palmitos En Rodajas 400Gr,4200,2730,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR MARLEY BLANCO,alfajor-marley-blanco,Alfajor Marley Blanco,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MARLEY NEGRO 100gr,marley-negro-100gr,Marley Negro 100Gr,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKIES GALPAO 30gr,luckies-galpao-30gr,Luckies Galpao 30Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKIES GOLDEN 30g,luckies-golden-30g,Luckies Golden 30G,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PREMIER 6MM 50U,premier-6mm-50u,Premier 6Mm 50U,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANI C/ MIEL,mani-c-miel,Mani C/ Miel,4900,3185,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
NUEZ C/JENGINBRE,nuez-cjenginbre,Nuez C/Jenginbre,9800,6370,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TOPLINE SEVEN BUBBLE FUN,topline-seven-bubble-fun,Topline Seven Bubble Fun,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SOUL CABLE HDMI,soul-cable-hdmi,Soul Cable Hdmi,4700,3055,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AURICULAR SOUL S89 ML BLANCO,auricular-soul-s89-ml-blanco,Auricular Soul S89 Ml Blanco,4800,3120,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AURICULAR SOUL S89 ML NEGRO,auricular-soul-s89-ml-negro,Auricular Soul S89 Ml Negro,4800,3120,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CABLE USB IPHO 1M SOUL,cable-usb-ipho-1m-soul,Cable Usb Ipho 1M Soul,4100,2665,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SOUL CABLE CLASIC/USB 1METRO,soul-cable-clasicusb-1metro,Soul Cable Clasic/Usb 1Metro,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AURICULAR SOUL S289,auricular-soul-s289,Auricular Soul S289,6400,4160,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CARGADOR SOUL USB+C,cargador-soul-usbc,Cargador Soul Usb+C,19600,12740,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
SOUL CARGADOR C/20W BLANCO,soul-cargador-c20w-blanco,Soul Cargador C/20W Blanco,12600,8190,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
AURICULAR SOUL S49,auricular-soul-s49,Auricular Soul S49,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CABLE SOUL USB CLASSIC TIPO C. 1M,cable-soul-usb-classic-tipo-c-1m,Cable Soul Usb Classic Tipo C. 1M,6300,4095,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CABLE DE CARGA RGB 3 EN 1 SOUL,cable-de-carga-rgb-3-en-1-soul,Cable De Carga Rgb 3 En 1 Soul,22200,14430,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
SOUL USB/C MALLADO NEGRO,soul-usbc-mallado-negro,Soul Usb/C Mallado Negro,5600,3640,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SOUL USB/C MALLADO BLANCO,soul-usbc-mallado-blanco,Soul Usb/C Mallado Blanco,5600,3640,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SOUL USB/C NEGRO/ROJO,soul-usbc-negrorojo,Soul Usb/C Negro/Rojo,6000,3900,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SOUL USB/LIGHTNING MALLADO NEGRO,soul-usblightning-mallado-negro,Soul Usb/Lightning Mallado Negro,5600,3640,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SOUL CABLE CLASIC/USB 2M,soul-cable-clasicusb-2m,Soul Cable Clasic/Usb 2M,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BUSCAPINA DUO 1U,buscapina-duo-1u,Buscapina Duo 1U,1500,975,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS2 DDL,menthoplus2-ddl,Menthoplus2 Ddl,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RASTA BLANCO 70gr,rasta-blanco-70gr,Rasta Blanco 70Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RASTA NEGRO 70gr,rasta-negro-70gr,Rasta Negro 70Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR RASTA TRICOLOR 100gr,alfajor-rasta-tricolor-100gr,Alfajor Rasta Tricolor 100Gr,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SHOT BLANCO 35gr,shot-blanco-35gr,Shot Blanco 35Gr,2300,1495,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
PROVOLETA CON CAZUELA NONNA PIA 160gr,provoleta-con-cazuela-nonna-pia-160gr,Provoleta Con Cazuela Nonna Pia 160Gr,7400,4810,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
FIT BAR MANI,fit-bar-mani,Fit Bar Mani,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
FIT BAR CAFE,fit-bar-cafe,Fit Bar Cafe,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAVANDINA VAL X1L,lavandina-val-x1l,Lavandina Val X1L,1700,1105,100,5,supermercado,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
MONSTER GREEN CLASICO 473ml,monster-green-clasico-473ml,Monster Green Clasico 473Ml,3600,2340,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
MONSTER ULTRA WHITE 473ml,monster-ultra-white-473ml,Monster Ultra White 473Ml,3600,2340,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
MONSTER MANGO LOCO 473ml,monster-mango-loco-473ml,Monster Mango Loco 473Ml,3600,2340,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
MONSTER ULTRA SUNRISE 473ml,monster-ultra-sunrise-473ml,Monster Ultra Sunrise 473Ml,3600,2340,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
MONSTER ULTRA WATERMELON 473ml,monster-ultra-watermelon-473ml,Monster Ultra Watermelon 473Ml,3600,2340,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
MONSTER WHITE PINEAPPLE 473ml,monster-white-pineapple-473ml,Monster White Pineapple 473Ml,3600,2340,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
MONSTER ROSSI 473ml,monster-rossi-473ml,Monster Rossi 473Ml,3600,2340,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
MONSTER ZERO 473ml,monster-zero-473ml,Monster Zero 473Ml,3600,2340,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
MONSTER PIPELINE PUNCH,monster-pipeline-punch,Monster Pipeline Punch,3600,2340,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
BRAVA BARRA FUNGI BAR 40G,brava-barra-fungi-bar-40g,Brava Barra Fungi Bar 40G,3200,2080,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BRAVITO BARRA BRAVA 22G,bravito-barra-brava-22g,Bravito Barra Brava 22G,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BARRA BRAVA CHOCO Y COCO 45G,barra-brava-choco-y-coco-45g,Barra Brava Choco Y Coco 45G,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BARRA BRAVA NARANJA FRUTILLA 45gr,barra-brava-naranja-frutilla-45gr,Barra Brava Naranja Frutilla 45Gr,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BARRA BRAVA TROPICAL 45G,barra-brava-tropical-45g,Barra Brava Tropical 45G,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BARRA BRAVA PROTEICA ARV-DATILES-CHOCO 58G,barra-brava-proteica-arv-datiles-choco-58g,Barra Brava Proteica Arv-Datiles-Choco 58G,2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BARRA BRAVA PROTEICA ARV-ARAN-CHOCO 58G,barra-brava-proteica-arv-aran-choco-58g,Barra Brava Proteica Arv-Aran-Choco 58G,2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MONO CON CHEQUERA MABEL PLUS 750 ML,mono-con-chequera-mabel-plus-750-ml,Mono Con Chequera Mabel Plus 750 Ml,5100,3315,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ALFAJOR BARRIGON SIMPLE NEGRO 70gr,alfajor-barrigon-simple-negro-70gr,Alfajor Barrigon Simple Negro 70Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR BARRIGON SIMPLE BLANCO 70gr,alfajor-barrigon-simple-blanco-70gr,Alfajor Barrigon Simple Blanco 70Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR BARRIGON MEGA NEGRO 100gr,alfajor-barrigon-mega-negro-100gr,Alfajor Barrigon Mega Negro 100Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR BARRIGON MEGA BLANCO 100gr,alfajor-barrigon-mega-blanco-100gr,Alfajor Barrigon Mega Blanco 100Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AKA MUSH TRICO SARRACENO,aka-mush-trico-sarraceno,Aka Mush Trico Sarraceno,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
JUGO MULTIFRUTA SOL Y FRUTA 1L,jugo-multifruta-sol-y-fruta-1l,Jugo Multifruta Sol Y Fruta 1L,4000,2600,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
CEREAL MIX CHOCO PAS. 26gr,cereal-mix-choco-pas-26gr,Cereal Mix Choco Pas. 26Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOPLINE SEVEN TURBO MINT,topline-seven-turbo-mint,Topline Seven Turbo Mint,200,130,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER ROCKLETS 18gr 2x1,cofler-rocklets-18gr-2x1,Cofler Rocklets 18Gr 2X1,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE XL DOBLE PLUS,lucky-strike-xl-doble-plus,Lucky Strike Xl Doble Plus,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE XL RED MIX,lucky-strike-xl-red-mix,Lucky Strike Xl Red Mix,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE XL PURPLE MIX,lucky-strike-xl-purple-mix,Lucky Strike Xl Purple Mix,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT SANDIA 10gr,beldent-sandia-10gr,Beldent Sandia 10Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LENGUETAZO MANZANA ACIDA,lenguetazo-manzana-acida,Lenguetazo Manzana Acida,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLERS CUPS 17gr,coflers-cups-17gr,Coflers Cups 17Gr,900,585,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY ORIGEN RED BOX X10,lucky-origen-red-box-x10,Lucky Origen Red Box X10,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CACHAFAZ CONITOS,cachafaz-conitos,Cachafaz Conitos,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
VISIV PAÑUELITOS,visiv-panuelitos,Visiv Pañuelitos,800,520,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
BON O BON COCO,bon-o-bon-coco,Bon O Bon Coco,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE ORIGEN RED,lucky-strike-origen-red,Lucky Strike Origen Red,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE ORIGEN CLICK COMUN,lucky-strike-origen-click-comun,Lucky Strike Origen Click Comun,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TIC TAC FRUTILLA FRESCA,tic-tac-frutilla-fresca,Tic Tac Frutilla Fresca,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
VILLAVICENCIO 500ml,villavicencio-500ml,Villavicencio 500Ml,1600,1040,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
VILLAVICENCIO S/G 1.5L,villavicencio-sg-15l,Villavicencio S/G 1.5L,2400,1560,100,5,kiosco,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
VILLAVICENCIO 2L,villavicencio-2l,Villavicencio 2L,3000,1950,100,5,kiosco,MEDIUM,2500,35,12,12,6,MOTO|CAR
LEVITE POMELO ROSADO 500ml,levite-pomelo-rosado-500ml,Levite Pomelo Rosado 500Ml,1700,1105,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
LEVITE POMELO ROSADO 1.5L,levite-pomelo-rosado-15l,Levite Pomelo Rosado 1.5L,3700,2405,100,5,supermercado,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
LEVITE LIMONADA 500ml,levite-limonada-500ml,Levite Limonada 500Ml,1700,1105,100,5,bebidas,MICRO,540,23,7,7,1,BIKE|MOTO
LEVITE LIMONADA 1.5L,levite-limonada-15l,Levite Limonada 1.5L,3700,2405,100,5,bebidas,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
FULL SPORT MANZANA 500ml,full-sport-manzana-500ml,Full Sport Manzana 500Ml,2100,1365,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
FULL SPORT FRESH BLUE 500ml,full-sport-fresh-blue-500ml,Full Sport Fresh Blue 500Ml,2100,1365,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
FULL SPORT FRUTAS TROPICALES 500ml,full-sport-frutas-tropicales-500ml,Full Sport Frutas Tropicales 500Ml,2100,1365,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
