name,slug,description,price,costPrice,stock,minStock,categorySlug,packageCategory,maxWeightGrams,maxLengthCm,maxWidthCm,maxHeightCm,volumeScore,allowedVehicles
COMBO ESCOLAR ALFAJOR+BAGGIO,combo-escolar-alfajorbaggio,Combo Escolar Alfajor+Baggio,1400,910,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
TABACO CHOICE #225,tabaco-choice-225,Tabaco Choice #225,10300,6695,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
COMBO ESCOLAR 2 TURRON+BAGGIO,combo-escolar-2-turronbaggio,Combo Escolar 2 Turron+Baggio,1000,650,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
PARAGUITA FELFORT,paraguita-felfort,Paraguita Felfort,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ENCENDEDOR CANDELA,encendedor-candela,Encendedor Candela,800,520,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
CEPILLO COLGATE,cepillo-colgate,Cepillo Colgate,3000,1950,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
CUTTER,cutter,Cutter,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PINCITA DE DEPILAR,pincita-de-depilar,Pincita De Depilar,2800,1820,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MAGICLIK,magiclik,Magiclik,800,520,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN COMUN,chupetin-comun,Chupetin Comun,200,130,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MAPLE HUEVO X6,maple-huevo-x6,Maple Huevo X6,2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CACHAFAZ MARROC,cachafaz-marroc,Cachafaz Marroc,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
NUBITA NUECES 200gr,nubita-nueces-200gr,Nubita Nueces 200Gr,7200,4680,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
NUBITA PASAS DE UVA 200gr,nubita-pasas-de-uva-200gr,Nubita Pasas De Uva 200Gr,3800,2470,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALF ENTRE DOS 70% CACAO 45gr,alf-entre-dos-70-cacao-45gr,Alf Entre Dos 70% Cacao 45Gr,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"CARGADOR KOSMO 25W ""C/C""",cargador-kosmo-25w-cc,"Cargador Kosmo 25W ""C/C""",11800,7670,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CARGADOR VIAJERO 2.75A IPHO KOSMO,cargador-viajero-275a-ipho-kosmo,Cargador Viajero 2.75A Ipho Kosmo,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CARGADOR KOSMO 2.75A TIPO C,cargador-kosmo-275a-tipo-c,Cargador Kosmo 2.75A Tipo C,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CARGADOR VIAJERO 2.75A MICRO KOSMO,cargador-viajero-275a-micro-kosmo,Cargador Viajero 2.75A Micro Kosmo,4200,2730,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
KOSMO CARGADOR RAPIDO 2.A,kosmo-cargador-rapido-2a,Kosmo Cargador Rapido 2.A,4200,2730,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR ENTRE DOS COCO 60gr,alfajor-entre-dos-coco-60gr,Alfajor Entre Dos Coco 60Gr,2800,1820,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TIJERA SKYCOLOR,tijera-skycolor,Tijera Skycolor,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
FRUTILLIN ENTRE DOS 15gr,frutillin-entre-dos-15gr,Frutillin Entre Dos 15Gr,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR ENTRE DOS WHISKY DDL 60gr,alfajor-entre-dos-whisky-ddl-60gr,Alfajor Entre Dos Whisky Ddl 60Gr,2500,1625,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
CABLE AUX,cable-aux,Cable Aux,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
D E C HONEY MANI 75G,d-e-c-honey-mani-75g,D E C Honey Mani 75G,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR ARBANIT PISTACHO  50gr,alfajor-arbanit-pistacho-50gr,Alfajor Arbanit Pistacho  50Gr,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GIN SUR 700ml,gin-sur-700ml,Gin Sur 700Ml,22400,14560,100,5,bebidas,MEDIUM,1500,28,20,10,6,MOTO|CAR
CINTA AISLADORA 5M,cinta-aisladora-5m,Cinta Aisladora 5M,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GIN TOWWORA 710,gin-towwora-710,Gin Towwora 710,20000,13000,100,5,bebidas,MEDIUM,1500,28,20,10,6,MOTO|CAR
GIN TOWWORA CALAFATE,gin-towwora-calafate,Gin Towwora Calafate,23800,15470,100,5,bebidas,MEDIUM,1500,28,20,10,6,MOTO|CAR
QUESO DE CAMPO NONNA PIA VARIEDAD SABORES,queso-de-campo-nonna-pia-variedad-sabores,Queso De Campo Nonna Pia Variedad Sabores,7400,4810,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
GILLETTE X2 ULTRA GRIP,gillette-x2-ultra-grip,Gillette X2 Ultra Grip,2000,1300,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
TAKIS FUEGO 140gr,takis-fuego-140gr,Takis Fuego 140Gr,4400,2860,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TAKIS EXPLOSION 140G,takis-explosion-140g,Takis Explosion 140G,4200,2730,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TAKIS ORIGINAL 140G,takis-original-140g,Takis Original 140G,4400,2860,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TAKIS ORIGINAL 85gr,takis-original-85gr,Takis Original 85Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TKIS ORIGINAL 49gr,tkis-original-49gr,Tkis Original 49Gr,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TAKIS FUEGO 49gr,takis-fuego-49gr,Takis Fuego 49Gr,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TAKIS INTENSE NACHO 85gr,takis-intense-nacho-85gr,Takis Intense Nacho 85Gr,3300,2145,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TAKIS INTENSE NACHO 140gr,takis-intense-nacho-140gr,Takis Intense Nacho 140Gr,5300,3445,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MARCADOR PELIKAN PERMANENTE VERDE,marcador-pelikan-permanente-verde,Marcador Pelikan Permanente Verde,2900,1885,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
TE VICK 5G,te-vick-5g,Te Vick 5G,4200,2730,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
COLGATE PLAX SOFT MINT 250ml,colgate-plax-soft-mint-250ml,Colgate Plax Soft Mint 250Ml,8500,5525,100,5,farmacia,MICRO,250,12,5,5,1,BIKE|MOTO
COLGATE PLAX FRESH MINT 250ml,colgate-plax-fresh-mint-250ml,Colgate Plax Fresh Mint 250Ml,8500,5525,100,5,farmacia,MICRO,250,12,5,5,1,BIKE|MOTO
PASTA DENTAL KOLYNOS 70gr,pasta-dental-kolynos-70gr,Pasta Dental Kolynos 70Gr,4100,2665,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
COLGASTE PASTA DENTAL 90GR,colgaste-pasta-dental-90gr,Colgaste Pasta Dental 90Gr,5000,3250,100,5,farmacia,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PROTEX ALOE 125 GR,protex-aloe-125-gr,Protex Aloe 125 Gr,2800,1820,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PASTA DENTAL COLGATE 70gr,pasta-dental-colgate-70gr,Pasta Dental Colgate 70Gr,3800,2470,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
JUEGO DE MESA DOS,juego-de-mesa-dos,Juego De Mesa Dos,8500,5525,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ARBANIT CUBANITO C/AVELLANA 26gr,arbanit-cubanito-cavellana-26gr,Arbanit Cubanito C/Avellana 26Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CUBANITO DDL ARBANIT 26gr,cubanito-ddl-arbanit-26gr,Cubanito Ddl Arbanit 26Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BANDEJA PICADA 250gr,bandeja-picada-250gr,Bandeja Picada 250Gr,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO FRIGOR POPSY FRUTAL,helado-frigor-popsy-frutal,Helado Frigor Popsy Frutal,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO FRIGOR BOMBON,helado-frigor-bombon,Helado Frigor Bombon,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO EPA ROCKER,helado-epa-rocker,Helado Epa Rocker,6800,4420,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO FRIGOR EPA DDL MAX,helado-frigor-epa-ddl-max,Helado Frigor Epa Ddl Max,6800,4420,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO FRIGOR EPA CRUNCHY,helado-frigor-epa-crunchy,Helado Frigor Epa Crunchy,6800,4420,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
"ALIMENTO DE PERRO DOGUI 1,5kg",alimento-de-perro-dogui-15kg,"Alimento De Perro Dogui 1,5Kg",5200,3380,100,5,mascotas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TOBLERONE 100gr,toblerone-100gr,Toblerone 100Gr,9800,6370,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
LINCOLN CLASICA 153gr,lincoln-clasica-153gr,Lincoln Clasica 153Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT INFINIT SPEARMINT 7U,beldent-infinit-spearmint-7u,Beldent Infinit Spearmint 7U,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT INFINITI MENTA 7U,beldent-infiniti-menta-7u,Beldent Infiniti Menta 7U,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT,beldent,Beldent,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT BLUEBERRY,beldent-blueberry,Beldent Blueberry,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT INFINIT MENTA 26gr,beldent-infinit-menta-26gr,Beldent Infinit Menta 26Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT INFINIT SPEARMINT 26gr,beldent-infinit-spearmint-26gr,Beldent Infinit Spearmint 26Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT INFINIT CITRUS 26gr,beldent-infinit-citrus-26gr,Beldent Infinit Citrus 26Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT INFINIT BLUEBERRY 26gr,beldent-infinit-blueberry-26gr,Beldent Infinit Blueberry 26Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA CHOCO PAUSE OREO 45gr,milka-choco-pause-oreo-45gr,Milka Choco Pause Oreo 45Gr,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA CHOCO PAUSE 45gr,milka-choco-pause-45gr,Milka Choco Pause 45Gr,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TERRABUSI VARIEDAD DORADA 300gr,terrabusi-variedad-dorada-300gr,Terrabusi Variedad Dorada 300Gr,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TERRABUSI VARIEDAD CHOCOLATE 300gr,terrabusi-variedad-chocolate-300gr,Terrabusi Variedad Chocolate 300Gr,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TANG NARANJA 18gr,tang-naranja-18gr,Tang Naranja 18Gr,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TANG MANZANA 18gr,tang-manzana-18gr,Tang Manzana 18Gr,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TANG MANDARINA,tang-mandarina,Tang Mandarina,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
OREO CLASICA 118gr,oreo-clasica-118gr,Oreo Clasica 118Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TANG NARANJA DULCE 18gr,tang-naranja-dulce-18gr,Tang Naranja Dulce 18Gr,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TANG NARANJA MANGO,tang-naranja-mango,Tang Naranja Mango,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TANG LIMONADA DULCE,tang-limonada-dulce,Tang Limonada Dulce,500,325,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
TANG MULTIFRUTA 15gr,tang-multifruta-15gr,Tang Multifruta 15Gr,500,325,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
TANG POMELO ROSADO 18gr,tang-pomelo-rosado-18gr,Tang Pomelo Rosado 18Gr,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TANG NARANJA BANANA,tang-naranja-banana,Tang Naranja Banana,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETAS PEPITOS CON CHISPAS 119gr,galletas-pepitos-con-chispas-119gr,Galletas Pepitos Con Chispas 119Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CEREALITAS CLASICAS 200gr,cerealitas-clasicas-200gr,Cerealitas Clasicas 200Gr,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETAS MINI PEPITOS 50gr,galletas-mini-pepitos-50gr,Galletas Mini Pepitos 50Gr,1400,910,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETA VARIERDAD TERRABUSI  390gr,galleta-varierdad-terrabusi-390gr,Galleta Varierdad Terrabusi  390Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TERRABUSI VARIEDAD 170gr,terrabusi-variedad-170gr,Terrabusi Variedad 170Gr,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TANG PERA,tang-pera,Tang Pera,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CEREALITAS SALVADO 200gr,cerealitas-salvado-200gr,Cerealitas Salvado 200Gr,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MINI OREO 50gr,mini-oreo-50gr,Mini Oreo 50Gr,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HALLS,halls,Halls,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
OREO GOLDEN 117gr,oreo-golden-117gr,Oreo Golden 117Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CADBURY CHOCO CON ALMENDRAS 82gr,cadbury-choco-con-almendras-82gr,Cadbury Choco Con Almendras 82Gr,6900,4485,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TERRABUSI BOCA DE DAMA 160gr,terrabusi-boca-de-dama-160gr,Terrabusi Boca De Dama 160Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECOL CLASICO 111gr,mantecol-clasico-111gr,Mantecol Clasico 111Gr,3600,2340,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECOL MARMOLADO 110gr,mantecol-marmolado-110gr,Mantecol Marmolado 110Gr,3800,2470,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECOL CLASICO 250gr,mantecol-clasico-250gr,Mantecol Clasico 250Gr,7300,4745,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA AIREADO LECHE 110gr,milka-aireado-leche-110gr,Milka Aireado Leche 110Gr,8500,5525,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA AIREADO ALMENDRA 110gr,milka-aireado-almendra-110gr,Milka Aireado Almendra 110Gr,8500,5525,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MANTECOL 26gr,mantecol-26gr,Mantecol 26Gr,1200,780,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECOL CLASICO 41gr,mantecol-clasico-41gr,Mantecol Clasico 41Gr,1600,1040,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECOL CLASICO 64gr,mantecol-clasico-64gr,Mantecol Clasico 64Gr,1900,1235,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
CABDURY INTENSE 25gr,cabdury-intense-25gr,Cabdury Intense 25Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CADBURY YOGHURT FRUTILLA 29gr,cadbury-yoghurt-frutilla-29gr,Cadbury Yoghurt Frutilla 29Gr,2800,1820,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CADBURY YOGHURT FRUTILLA 82gr,cadbury-yoghurt-frutilla-82gr,Cadbury Yoghurt Frutilla 82Gr,6900,4485,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CADBURY TRES SUEÑOS 82gr,cadbury-tres-suenos-82gr,Cadbury Tres Sueños 82Gr,6900,4485,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA AIREADO LECHE 50gr,milka-aireado-leche-50gr,Milka Aireado Leche 50Gr,4700,3055,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA AIREADO COMBINADO 50gr,milka-aireado-combinado-50gr,Milka Aireado Combinado 50Gr,4700,3055,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA AIREADO ALMENDRAS 50gr,milka-aireado-almendras-50gr,Milka Aireado Almendras 50Gr,4700,3055,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT FRUTILLA LIMA X28 U 54gr,beldent-frutilla-lima-x28-u-54gr,Beldent Frutilla Lima X28 U 54Gr,5800,3770,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
BELDENT XTRA MENTA 28U 54gr,beldent-xtra-menta-28u-54gr,Beldent Xtra Menta 28U 54Gr,5800,3770,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
OREO SIN TACC 95gr,oreo-sin-tacc-95gr,Oreo Sin Tacc 95Gr,3200,2080,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
OREO CHOCOLATE 118gr,oreo-chocolate-118gr,Oreo Chocolate 118Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
OREO FRUTILLA 118gr,oreo-frutilla-118gr,Oreo Frutilla 118Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETAS MILKA MOUSSE 124gr,galletas-milka-mousse-124gr,Galletas Milka Mousse 124Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETAS MILKA MOUSSE CHOCO 124gr,galletas-milka-mousse-choco-124gr,Galletas Milka Mousse Choco 124Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BUBBALOO HUELLITAS FRUTILLAS,bubbaloo-huellitas-frutillas,Bubbaloo Huellitas Frutillas,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BUBBALOO HUELLITAS ACIDAS,bubbaloo-huellitas-acidas,Bubbaloo Huellitas Acidas,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MINI OREO 150gr,mini-oreo-150gr,Mini Oreo 150Gr,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"TERRABUSI MELBA X6 65,5gr",terrabusi-melba-x6-655gr,"Terrabusi Melba X6 65,5Gr",1400,910,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TERRABUSI DUQUESA X6 63gr,terrabusi-duquesa-x6-63gr,Terrabusi Duquesa X6 63Gr,1400,910,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BUBBALOO CARAMELO CONFITADOS 72gr,bubbaloo-caramelo-confitados-72gr,Bubbaloo Caramelo Confitados 72Gr,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BUBBALOO CARAMELO CONF. 24gr,bubbaloo-caramelo-conf-24gr,Bubbaloo Caramelo Conf. 24Gr,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CEREALITAS AVENA Y CACAO 170gr,cerealitas-avena-y-cacao-170gr,Cerealitas Avena Y Cacao 170Gr,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HALLS CHERRY 25gr,halls-cherry-25gr,Halls Cherry 25Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HALLS MENTA-LYPTUS,halls-menta-lyptus,Halls Menta-Lyptus,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HALLS SANDIA 25gr,halls-sandia-25gr,Halls Sandia 25Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HALLS MENTOL 25gr,halls-mentol-25gr,Halls Mentol 25Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA GANZE HASELNUSSE 95gr,milka-ganze-haselnusse-95gr,Milka Ganze Haselnusse 95Gr,8900,5785,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HALLS EXTRA STRONG 24.75gr,halls-extra-strong-2475gr,Halls Extra Strong 24.75Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT TROPICAL MIX 10gr,beldent-tropical-mix-10gr,Beldent Tropical Mix 10Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HALLS CHERRY-LYPTUS,halls-cherry-lyptus,Halls Cherry-Lyptus,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HALLS FREE MENTA 26gr,halls-free-menta-26gr,Halls Free Menta 26Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR TERRABUSI INTENSO CON DDL 55gr,alfajor-terrabusi-intenso-con-ddl-55gr,Alfajor Terrabusi Intenso Con Ddl 55Gr,2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR SHOT PASTA DE MANI 44gr,alfajor-shot-pasta-de-mani-44gr,Alfajor Shot Pasta De Mani 44Gr,1500,975,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
"OREO X6 64,5gr",oreo-x6-645gr,"Oreo X6 64,5Gr",1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA DDL NEGRO 29gr,milka-ddl-negro-29gr,Milka Ddl Negro 29Gr,2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA DDL BLANCO 29gr,milka-ddl-blanco-29gr,Milka Ddl Blanco 29Gr,2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA AIREADO COMBINADO 25gr,milka-aireado-combinado-25gr,Milka Aireado Combinado 25Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA OREO MAX 300gr,milka-oreo-max-300gr,Milka Oreo Max 300Gr,26700,17355,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
CLUB SOCIAL JAMON 23gr,club-social-jamon-23gr,Club Social Jamon 23Gr,700,455,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA OBLEA X16,milka-oblea-x16,Milka Oblea X16,4700,3055,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA OREO BLANCO 55gr,milka-oreo-blanco-55gr,Milka Oreo Blanco 55Gr,5200,3380,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA LEGER LECHE 50gr,milka-leger-leche-50gr,Milka Leger Leche 50Gr,4300,2795,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA CASTAÑAS CON CARAMELO 55gr,milka-castanas-con-caramelo-55gr,Milka Castañas Con Caramelo 55Gr,5200,3380,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA BLANCO 55gr,milka-blanco-55gr,Milka Blanco 55Gr,5200,3380,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA ALMENDRA 55gr,milka-almendra-55gr,Milka Almendra 55Gr,5200,3380,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA OBLEA X16U,milka-oblea-x16u,Milka Oblea X16U,4700,3055,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA LECHE 20gr,milka-leche-20gr,Milka Leche 20Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA OREO BLANCO 20gr,milka-oreo-blanco-20gr,Milka Oreo Blanco 20Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HABANITOS TERRABUSI 60gr,habanitos-terrabusi-60gr,Habanitos Terrabusi 60Gr,3300,2145,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SHOT 170gr,shot-170gr,Shot 170Gr,8900,5785,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA MOUSSE BLANCO 55gr,milka-mousse-blanco-55gr,Milka Mousse Blanco 55Gr,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA OREO 100gr,milka-oreo-100gr,Milka Oreo 100Gr,8900,5785,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ALFAJOR TERRABUSI GLASEADO X6,alfajor-terrabusi-glaseado-x6,Alfajor Terrabusi Glaseado X6,8400,5460,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TERRABUSI DUQUESA 115gr,terrabusi-duquesa-115gr,Terrabusi Duquesa 115Gr,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TERRABUSI LINCOLN CHOCOLATE 153gr,terrabusi-lincoln-chocolate-153gr,Terrabusi Lincoln Chocolate 153Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LINCOLN COCO 153gr,lincoln-coco-153gr,Lincoln Coco 153Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
