name,slug,description,price,costPrice,stock,minStock,categorySlug,packageCategory,maxWeightGrams,maxLengthCm,maxWidthCm,maxHeightCm,volumeScore,allowedVehicles
HELLMANS BARBACOA 250gr,hellmans-barbacoa-250gr,Hellmans Barbacoa 250Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TURRON,turron,Turron,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
QUITAESMALTE 65ml,quitaesmalte-65ml,Quitaesmalte 65Ml,3200,2080,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
PHILIPMORRIS CONVERTIBLE,philipmorris-convertible,Philipmorris Convertible,3100,2015,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MALBORO BOX BLUE,malboro-box-blue,Malboro Box Blue,3600,2340,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TRAPO DE PISO GRIS,trapo-de-piso-gris,Trapo De Piso Gris,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
REJILLA PABILO TASK,rejilla-pabilo-task,Rejilla Pabilo Task,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
FRANELA NARANJA TASK,franela-naranja-task,Franela Naranja Task,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
VIRULEX BOLSA RESIDUO X10 80X110,virulex-bolsa-residuo-x10-80x110,Virulex Bolsa Residuo X10 80X110,6100,3965,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PAÑO MULTIUSO AMARILLO X1,pano-multiuso-amarillo-x1,Paño Multiuso Amarillo X1,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PAÑO MULTIUSO X3,pano-multiuso-x3,Paño Multiuso X3,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BOLSA PLANA PIRULEX 45X60 10U,bolsa-plana-pirulex-45x60-10u,Bolsa Plana Pirulex 45X60 10U,1700,1105,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
BOLSA RESIDUOS 60X90 10U,bolsa-residuos-60x90-10u,Bolsa Residuos 60X90 10U,5500,3575,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
FILTRO PARA CAFE 10cm ILKO,filtro-para-cafe-10cm-ilko,Filtro Para Cafe 10Cm Ilko,2800,1820,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ABRE LATA ILKO,abre-lata-ilko,Abre Lata Ilko,3700,2405,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
BOMBILLA ACERO ILKO,bombilla-acero-ilko,Bombilla Acero Ilko,5200,3380,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PELA PAPA ILKO,pela-papa-ilko,Pela Papa Ilko,4400,2860,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
SACA CORCHO ILKO,saca-corcho-ilko,Saca Corcho Ilko,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BOLSA RESIDUO TASK 45X60 X20U,bolsa-residuo-task-45x60-x20u,Bolsa Residuo Task 45X60 X20U,3200,2080,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
BOLSA RESIDUO50X70cm 20U,bolsa-residuo50x70cm-20u,Bolsa Residuo50X70Cm 20U,4200,2730,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
BOLSA DE RESIDUO 60X90 cm 10U,bolsa-de-residuo-60x90-cm-10u,Bolsa De Residuo 60X90 Cm 10U,4800,3120,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ESCOBILLON CURVO TASK,escobillon-curvo-task,Escobillon Curvo Task,5900,3835,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MOPA MULTIUSO REPUESTO 1U,mopa-multiuso-repuesto-1u,Mopa Multiuso Repuesto 1U,6800,4420,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
BOLSA DE RESIDUO TASK 80X110cm 10U,bolsa-de-residuo-task-80x110cm-10u,Bolsa De Residuo Task 80X110Cm 10U,8400,5460,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
BOLSA ATA FACIL 50X65 X20U,bolsa-ata-facil-50x65-x20u,Bolsa Ata Facil 50X65 X20U,3900,2535,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS2 CHERRY,menthoplus2-cherry,Menthoplus2 Cherry,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHO PLUS2 NARANJA,mentho-plus2-naranja,Mentho Plus2 Naranja,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
NICASIA MALBEC 750ml,nicasia-malbec-750ml,Nicasia Malbec 750Ml,11700,7605,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
UXMAL CAB. SAUVIGNON,uxmal-cab-sauvignon,Uxmal Cab. Sauvignon,11900,7735,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ESMERALDA MALBEC 750ml,esmeralda-malbec-750ml,Esmeralda Malbec 750Ml,9200,5980,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
PAPAS KRACHITOS JAMON SERRANO 90gr,papas-krachitos-jamon-serrano-90gr,Papas Krachitos Jamon Serrano 90Gr,3500,2275,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
PALITOS SALADOS KRACHITOS 70gr,palitos-salados-krachitos-70gr,Palitos Salados Krachitos 70Gr,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PAPAS KRACHITOS CREMA Y CEBOLLA 55gr,papas-krachitos-crema-y-cebolla-55gr,Papas Krachitos Crema Y Cebolla 55Gr,2100,1365,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
PAPAS KRACHITOS TRADICIONALES 50gr,papas-krachitos-tradicionales-50gr,Papas Krachitos Tradicionales 50Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PAPAS KRACHITOS TRADICIONALES 105gr,papas-krachitos-tradicionales-105gr,Papas Krachitos Tradicionales 105Gr,3800,2470,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PAPAS CORTE AMERICANO KRACHITOS 105gr,papas-corte-americano-krachitos-105gr,Papas Corte Americano Krachitos 105Gr,3700,2405,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MAGICLICK RECARGA DE GAS,magiclick-recarga-de-gas,Magiclick Recarga De Gas,3200,2080,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MAGICLICK PARTY,magiclick-party,Magiclick Party,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MAGICLICK SIGLO XXI,magiclick-siglo-xxi,Magiclick Siglo Xxi,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LyO GIRASOL TOSTADO SALADO 200gr,lyo-girasol-tostado-salado-200gr,Lyo Girasol Tostado Salado 200Gr,2300,1495,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LINA TOALLITAS X8,lina-toallitas-x8,Lina Toallitas X8,3500,2275,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
TOALLAS FEMENINAS LINA NOCTURNAS 8U,toallas-femeninas-lina-nocturnas-8u,Toallas Femeninas Lina Nocturnas 8U,3300,2145,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOALLITAS FEMENINAS LINA 8U,toallitas-femeninas-lina-8u,Toallitas Femeninas Lina 8U,3400,2210,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
KOTEX TOALLITAS X8,kotex-toallitas-x8,Kotex Toallitas X8,2800,1820,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
UVASAL 1U,uvasal-1u,Uvasal 1U,1600,1040,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ALIKAL 1U,alikal-1u,Alikal 1U,1400,910,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
IBU EVANOL 1U,ibu-evanol-1u,Ibu Evanol 1U,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CREMA HINDS ROSA PLUS 75ml,crema-hinds-rosa-plus-75ml,Crema Hinds Rosa Plus 75Ml,3200,2080,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
HINDS ROSA 250 ML,hinds-rosa-250-ml,Hinds Rosa 250 Ml,7000,4550,100,5,kiosco,MICRO,250,12,5,5,1,BIKE|MOTO
HINDS HIDRA 250 ML,hinds-hidra-250-ml,Hinds Hidra 250 Ml,7000,4550,100,5,kiosco,MICRO,250,12,5,5,1,BIKE|MOTO
MENTHO PLUS ZERO CEREZA,mentho-plus-zero-cereza,Mentho Plus Zero Cereza,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS ZERO DURAZNO,menthoplus-zero-durazno,Menthoplus Zero Durazno,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPUS ZERO MENTOL,menthopus-zero-mentol,Menthopus Zero Mentol,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LECHE DESCREMADA VERONICA 1L,leche-descremada-veronica-1l,Leche Descremada Veronica 1L,2600,1690,100,5,supermercado,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
AGUILA MENTA 14gr,aguila-menta-14gr,Aguila Menta 14Gr,900,585,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MALBORO BOX UVA,malboro-box-uva,Malboro Box Uva,3600,2340,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOPLINE SEVEN VIOLET CHERRY,topline-seven-violet-cherry,Topline Seven Violet Cherry,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOPLINE SEVEN SANDIA,topline-seven-sandia,Topline Seven Sandia,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOPLINE SEVEN STRAWBERRY,topline-seven-strawberry,Topline Seven Strawberry,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
OTRO LOCO MAS MALBEC 750ml,otro-loco-mas-malbec-750ml,Otro Loco Mas Malbec 750Ml,6000,3900,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
EL GRAN LOCO BLEND 750ml,el-gran-loco-blend-750ml,El Gran Loco Blend 750Ml,8500,5525,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
EL GRAN CAPITAN 750ml,el-gran-capitan-750ml,El Gran Capitan 750Ml,9500,6175,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
OTRO LOCO MAS BLANCO 750_ml,otro-loco-mas-blanco-750ml,Otro Loco Mas Blanco 750_Ml,6200,4030,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MENTHO PLUS 2 MANZANA,mentho-plus-2-manzana,Mentho Plus 2 Manzana,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER BLOCK NEGRO 38gr,cofler-block-negro-38gr,Cofler Block Negro 38Gr,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SERRTAL 1U,serrtal-1u,Serrtal 1U,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RESAQUIT 1U,resaquit-1u,Resaquit 1U,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHESTERFIEL X20,chesterfiel-x20,Chesterfiel X20,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHO PLUS 2 CAFE,mentho-plus-2-cafe,Mentho Plus 2 Cafe,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
FILGO LAPIZ DE COLOR X6,filgo-lapiz-de-color-x6,Filgo Lapiz De Color X6,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
VINO CABARCENO TINTO DULCE 750ml,vino-cabarceno-tinto-dulce-750ml,Vino Cabarceno Tinto Dulce 750Ml,4300,2795,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
"VINO CABARCENO TINTO DULCE 1,125ml",vino-cabarceno-tinto-dulce-1125ml,"Vino Cabarceno Tinto Dulce 1,125Ml",5500,3575,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
2X4 MALBEC 750ml,2x4-malbec-750ml,2X4 Malbec 750Ml,5200,3380,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
JEAN RIVIER BAG IN BOX MALBEC X 3L,jean-rivier-bag-in-box-malbec-x-3l,Jean Rivier Bag In Box Malbec X 3L,24500,15925,100,5,bebidas,MEDIUM,2500,35,12,12,6,MOTO|CAR
JEAN RIVIER BAG IN BOX BLANCO 3L,jean-rivier-bag-in-box-blanco-3l,Jean Rivier Bag In Box Blanco 3L,24500,15925,100,5,kiosco,MEDIUM,2500,35,12,12,6,MOTO|CAR
TRI SHOT X3 60gr,tri-shot-x3-60gr,Tri Shot X3 60Gr,2000,1300,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
BON O BON CHOCOLINA 18gr,bon-o-bon-chocolina-18gr,Bon O Bon Chocolina 18Gr,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RAVIOLES POLLO Y ESPINACA 500gr,ravioles-pollo-y-espinaca-500gr,Ravioles Pollo Y Espinaca 500Gr,4200,2730,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
RAVIOLES CUATRO QUESOS 500gr,ravioles-cuatro-quesos-500gr,Ravioles Cuatro Quesos 500Gr,4200,2730,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
"SORRENTINOS RICO,JAMON Y MUZZA 500gr",sorrentinos-ricojamon-y-muzza-500gr,"Sorrentinos Rico,Jamon Y Muzza 500Gr",5000,3250,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
RAVIOLES CARNE Y RICOTA 500gr,ravioles-carne-y-ricota-500gr,Ravioles Carne Y Ricota 500Gr,4200,2730,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
KOKIS GALLETITAS COCO 200G,kokis-galletitas-coco-200g,Kokis Galletitas Coco 200G,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
KOKIS CAÑONCITOS DE MANZANITAS 200gr,kokis-canoncitos-de-manzanitas-200gr,Kokis Cañoncitos De Manzanitas 200Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
KOKIS CAÑONCITOS MEMBRILLO 200gr,kokis-canoncitos-membrillo-200gr,Kokis Cañoncitos Membrillo 200Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
KOKIS CHIPS 180gr,kokis-chips-180gr,Kokis Chips 180Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEPOS KOKIS 350gr,pepos-kokis-350gr,Pepos Kokis 350Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DON SATUR BIZCOCHO SALADO 200gr,don-satur-bizcocho-salado-200gr,Don Satur Bizcocho Salado 200Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DON SATUR BIZCOCHO DULCE 200gr,don-satur-bizcocho-dulce-200gr,Don Satur Bizcocho Dulce 200Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DON SATUR BIZCOCHO NEGRITO 200gr,don-satur-bizcocho-negrito-200gr,Don Satur Bizcocho Negrito 200Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEPAS DON SATUR 300gr,pepas-don-satur-300gr,Pepas Don Satur 300Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PAN DULCE CON CHIPS CHOC DON SATUR 400kg,pan-dulce-con-chips-choc-don-satur-400kg,Pan Dulce Con Chips Choc Don Satur 400Kg,6300,4095,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
DON SATUR MAGDALENAS VAINILLA CLASICO 200gr,don-satur-magdalenas-vainilla-clasico-200gr,Don Satur Magdalenas Vainilla Clasico 200Gr,3200,2080,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DON SATUR MAGDALENAS VAINILLA/DDL,don-satur-magdalenas-vainilladdl,Don Satur Magdalenas Vainilla/Ddl,3200,2080,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MAGDALENAS  MARMOLADAS DON SATUR 200gr,magdalenas-marmoladas-don-satur-200gr,Magdalenas  Marmoladas Don Satur 200Gr,3400,2210,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DON  SATUR MAGDALENA VAINILLA C/CHOC. 200gr,don-satur-magdalena-vainilla-cchoc-200gr,Don  Satur Magdalena Vainilla C/Choc. 200Gr,3200,2080,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS MENTOL,menthoplus-mentol,Menthoplus Mentol,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS CEREZA,menthoplus-cereza,Menthoplus Cereza,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS STRONG,menthoplus-strong,Menthoplus Strong,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS MIEL,menthoplus-miel,Menthoplus Miel,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS MENTA,menthoplus-menta,Menthoplus Menta,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BON O BON 15gr,bon-o-bon-15gr,Bon O Bon 15Gr,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RED POINT CONVERTIBLE,red-point-convertible,Red Point Convertible,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER DUBAI 45gr,cofler-dubai-45gr,Cofler Dubai 45Gr,3300,2145,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PLASTICOLA VOLIGOMA X30ML,plasticola-voligoma-x30ml,Plasticola Voligoma X30Ml,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ROCKLETON 13 gr,rockleton-13-gr,Rockleton 13 Gr,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SEDAS PREMIER PLUS,sedas-premier-plus,Sedas Premier Plus,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SEDAS PREMIER FINE,sedas-premier-fine,Sedas Premier Fine,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BON O BON BLANCO 15gr,bon-o-bon-blanco-15gr,Bon O Bon Blanco 15Gr,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SOL DE COCO 400GR,sol-de-coco-400gr,Sol De Coco 400Gr,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ANILLITOS AZUCARADOS LIMÓN 400GR,anillitos-azucarados-limon-400gr,Anillitos Azucarados Limón 400Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ANILLITOS COCO 400GR,anillitos-coco-400gr,Anillitos Coco 400Gr,2800,1820,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ESENCIA DE VAINILLA 110ml,esencia-de-vainilla-110ml,Esencia De Vainilla 110Ml,2100,1365,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
TOPLINE SEVEN FREEZING MENTOL,topline-seven-freezing-mentol,Topline Seven Freezing Mentol,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MARCADOR ROSA PASTEL PELIKAN,marcador-rosa-pastel-pelikan,Marcador Rosa Pastel Pelikan,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MARCADOR AMARILLO PELIKAN,marcador-amarillo-pelikan,Marcador Amarillo Pelikan,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PIPAS CLASICAS ROJAS 18gr,pipas-clasicas-rojas-18gr,Pipas Clasicas Rojas 18Gr,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CEREAL MIX YOGHUR Y F. BALANCE 26gr,cereal-mix-yoghur-y-f-balance-26gr,Cereal Mix Yoghur Y F. Balance 26Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CEREAL MIX YOGHURT Y FRUTILLA 26gr,cereal-mix-yoghurt-y-frutilla-26gr,Cereal Mix Yoghurt Y Frutilla 26Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HARMONY DORADO COMUN X20,harmony-dorado-comun-x20,Harmony Dorado Comun X20,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MALBORO XL SANDIA,malboro-xl-sandia,Malboro Xl Sandia,3600,2340,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CEPILLO DE DIENTES MACAO,cepillo-de-dientes-macao,Cepillo De Dientes Macao,1000,650,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
COSTURERO DE VIAJE MACAO,costurero-de-viaje-macao,Costurero De Viaje Macao,5200,3380,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
AGUJA SET SURTIDA X 60,aguja-set-surtida-x-60,Aguja Set Surtida X 60,4700,3055,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PAPEL P/CIGARROS MACAO,papel-pcigarros-macao,Papel P/Cigarros Macao,1200,780,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
HILO MACAO X U,hilo-macao-x-u,Hilo Macao X U,300,195,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
VELITAS ROSA/AZUL,velitas-rosaazul,Velitas Rosa/Azul,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
POMADA LIQUIDA MACAO NEGRO 60ml,pomada-liquida-macao-negro-60ml,Pomada Liquida Macao Negro 60Ml,4900,3185,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
POMADA LIQUIDA MACAO BLANCO 60ml,pomada-liquida-macao-blanco-60ml,Pomada Liquida Macao Blanco 60Ml,4900,3185,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
POMADA LIQUIDA MACAO MARRON 60ml,pomada-liquida-macao-marron-60ml,Pomada Liquida Macao Marron 60Ml,4900,3185,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
HAMB PARRILLERA FINEXCOR X2,hamb-parrillera-finexcor-x2,Hamb Parrillera Finexcor X2,3900,2535,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HAMB CLASICAS FINEXCOR X4,hamb-clasicas-finexcor-x4,Hamb Clasicas Finexcor X4,5300,3445,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CARTAS NAIPES TIPO FRANCES MACAO X54,cartas-naipes-tipo-frances-macao-x54,Cartas Naipes Tipo Frances Macao X54,3900,2535,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CARTA NAIPE MACAO VERDE X50,carta-naipe-macao-verde-x50,Carta Naipe Macao Verde X50,3600,2340,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CARTA NAIPE ROJA MACAO X40,carta-naipe-roja-macao-x40,Carta Naipe Roja Macao X40,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT CERO MENTA REFRESCANTE 10gr,beldent-cero-menta-refrescante-10gr,Beldent Cero Menta Refrescante 10Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT CERO MENTA POWER 10gr,beldent-cero-menta-power-10gr,Beldent Cero Menta Power 10Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT CERO MENTOL FROZEN 10gr,beldent-cero-mentol-frozen-10gr,Beldent Cero Mentol Frozen 10Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT CHICLE GLOBO,beldent-chicle-globo,Beldent Chicle Globo,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BELDENT FRUTILLA,beldent-frutilla,Beldent Frutilla,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA BOMBON OREO,milka-bombon-oreo,Milka Bombon Oreo,900,585,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER BLOCK 16gr,cofler-block-16gr,Cofler Block 16Gr,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GAS PARA ENCENDEDOR 160cm,gas-para-encendedor-160cm,Gas Para Encendedor 160Cm,9000,5850,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PICADILLO CARNE MAROLIO 90 GR,picadillo-carne-marolio-90-gr,Picadillo Carne Marolio 90 Gr,1100,715,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
POROTO ALUBIA CALLIERI 400gr,poroto-alubia-callieri-400gr,Poroto Alubia Callieri 400Gr,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PIMENTON DULCE MAROLIO 25G,pimenton-dulce-marolio-25g,Pimenton Dulce Marolio 25G,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AJI MAROLIO 25 GR,aji-marolio-25-gr,Aji Marolio 25 Gr,1300,845,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
PROVENZAL MAROLIO 25G,provenzal-marolio-25g,Provenzal Marolio 25G,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHIMICHURRI MAROLIO 25 GR,chimichurri-marolio-25-gr,Chimichurri Marolio 25 Gr,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CONDIMENTO PARA PIZZA MAROLIO 25G,condimento-para-pizza-marolio-25g,Condimento Para Pizza Marolio 25G,1200,780,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ARROZ MAROLIO LARGO FINO 500 GR,arroz-marolio-largo-fino-500-gr,Arroz Marolio Largo Fino 500 Gr,1000,650,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ESPONJA ESENCIAL ACERO 30 GR,esponja-esencial-acero-30-gr,Esponja Esencial Acero 30 Gr,2100,1365,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
PAN DE JABON BLANQUEADOR ESENCIAL 200gr,pan-de-jabon-blanqueador-esencial-200gr,Pan De Jabon Blanqueador Esencial 200Gr,1600,1040,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
FIBRA ESPONJA ESENCIAL DUNITA,fibra-esponja-esencial-dunita,Fibra Esponja Esencial Dunita,1000,650,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
GUANTES ESENCIAL TALLE S/M,guantes-esencial-talle-sm,Guantes Esencial Talle S/M,2900,1885,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
